Date,Alameda,Alpine,Amador,Butte,Calaveras,Colusa,Contra Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Imperial,Inyo,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Modoc,Mono,Monterey,Napa,Nevada,Orange,Out of CA,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Sierra,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Unassigned,Ventura,Yolo,Yuba,SUM,Daily
7/1/2021,90281,89,3756,12676,2217,2298,71319,1485,10467,103121,2440,4582,28651,1434,111060,23107,3601,5821,1250740,16688,14253,467,4394,32380,570,1299,43892,10050,4967,273636,0,23793,743,301774,108688,6130,299883,282583,37065,74900,21482,42599,34652,119388,16289,12615,122,2405,33973,31090,63745,9712,5757,428,49896,4243,23,81884,14178,6545,3818326,1667
7/2/2021,90460,89,3758,12684,2220,2298,71399,1487,10479,102512,2442,4586,28661,1434,111111,23115,3623,5821,1251259,16696,14264,467,4398,32391,570,1299,43925,10060,4972,273738,0,23846,743,301820,108828,6135,299948,282692,37107,74900,21482,42691,34660,119448,16289,12615,122,2408,34044,31116,63792,9721,5758,428,49896,4244,21,81947,14188,6555,3819662,1336
7/3/2021,90460,89,3758,12684,2220,2298,71478,1487,10479,102512,2442,4586,28661,1441,111111,23117,3623,5821,1251848,16696,14269,467,4398,32391,570,1299,43925,10060,4972,273738,0,23846,743,301820,108828,6135,299948,282692,37107,74900,21482,42691,34660,119498,16289,12615,122,2408,34044,31160,63792,9721,5762,428,49896,4244,21,81947,14188,6555,3820442,780
7/4/2021,90375,89,3758,12684,2220,2298,71548,1487,10479,102512,2442,4586,28661,1441,111111,23119,3623,5821,1252303,16696,14269,467,4398,32391,570,1299,43925,10060,4972,273738,0,23846,743,301820,108828,6135,299948,282692,37144,74900,21482,42691,34660,119498,16289,12615,122,2408,34044,31160,63792,9721,5762,428,49896,4244,21,81947,14188,6555,3820921,479
7/5/2021,90375,89,3758,12684,2220,2298,71616,1487,10479,102512,2442,4586,28661,1441,111111,23121,3623,5821,1252739,16696,14279,467,4398,32391,570,1299,43925,10060,4972,273738,0,23846,742,301820,108828,6135,299948,282692,37166,74900,21482,42691,34660,119612,16289,12615,122,2408,34044,31160,63792,9721,5762,428,49896,4244,21,81947,14188,6555,3821572,651
7/6/2021,90483,89,3768,12740,2227,2298,71648,1490,10523,102592,2438,4608,28689,1441,111111,23134,3645,5828,1253106,16722,14282,468,4412,32437,571,1299,43925,10076,4980,274132,0,23867,742,301820,109268,6153,300045,282834,37237,75133,21518,42876,34692,119623,16306,12615,122,2415,34044,31160,63864,9748,5762,428,49896,4256,35,81947,14225,6576,3824369,2797
7/7/2021,90676,89,3768,12744,2227,2298,71648,1490,10523,102616,2438,4614,28693,1441,111273,23134,3659,5828,1253536,16730,14282,468,4412,32437,571,1299,43925,10081,4988,274132,0,23943,742,301820,109393,6156,300218,283376,37251,75133,21518,42895,34692,119678,16306,12615,122,2415,34149,31270,63894,9748,5762,428,49896,4256,37,81972,14227,6576,3826508,2139
7/8/2021,90761,89,3770,12750,2232,2308,71758,1495,10550,102639,2441,4621,28701,1441,111273,23146,3660,5839,1254386,16733,14299,468,4428,32466,571,1300,43993,10097,5008,274132,0,23943,742,303062,109517,6167,300433,283576,37290,75133,21518,42908,34716,119758,16317,12614,122,2433,34149,31307,63940,9761,5771,428,49915,4261,12,81972,14236,6586,3829942,3434
7/9/2021,90761,89,3773,12764,2232,2308,71758,1495,10550,102675,2440,4647,28729,1441,111341,23146,3667,5839,1255434,16744,14299,468,4429,32466,571,1300,43993,10097,5008,274132,0,23943,742,303062,109719,6173,300636,283818,37338,75133,21518,42948,34716,119758,16317,12627,122,2433,34149,31374,63973,9761,5771,428,49915,4261,21,81972,14250,6586,3832060,2118
7/10/2021,91028,89,3773,12764,2233,2308,71981,1502,10558,102675,2440,4647,28729,1444,111341,23146,3667,5843,1256557,16744,14329,468,4429,32479,571,1304,43993,10117,5023,274132,0,23943,742,303062,109719,6173,300636,283818,37338,75133,21518,42948,34719,119857,16317,12627,122,2442,34240,31435,63973,9769,5777,428,49915,4262,21,81972,14250,6598,3834068,2008
7/11/2021,91028,89,3773,12764,2233,2308,72109,1502,10558,102675,2440,4647,28729,1444,111341,23146,3667,5843,1257628,16744,14338,468,4429,32479,571,1304,43993,10117,5023,274132,0,23943,742,303062,109719,6173,300636,283818,37378,75133,21518,42948,34719,120010,16317,12627,122,2442,34240,31435,63973,9769,5777,428,49915,4262,21,81972,14250,6598,3835469,1401
7/12/2021,91197,89,3779,12794,2235,2308,72109,1514,10604,102813,2446,4675,28787,1444,111437,23146,3699,5845,1258685,16766,14350,468,4448,32513,571,1304,44054,10130,5035,274132,0,24017,742,303062,110264,6185,300996,284647,37596,75133,21518,43107,34793,120095,16351,12648,122,2453,34377,31435,64091,9809,5777,429,49915,4269,52,82080,14285,6626,3840251,4782
7/13/2021,91546,89,3781,12796,2235,2322,72326,1516,10604,102853,2446,4691,28789,1444,111437,23146,3706,5851,1259992,16772,14374,469,4448,32526,573,1304,44073,10143,5061,275358,0,24052,742,303062,110435,6192,301554,284996,37656,75133,21588,43138,34808,120192,16351,12661,123,2464,34377,31547,64139,9819,5782,430,49915,4275,59,82080,14303,6636,3845180,4929
7/14/2021,91743,89,3783,12802,2235,2322,72326,1516,10604,102909,2448,4703,28792,1444,111571,23146,3719,5851,1261068,16773,14374,469,4469,32526,573,1304,44073,10143,5061,275358,0,24176,742,303062,110639,6196,301802,284997,37725,75133,21588,43180,34808,120313,16351,12678,123,2464,34461,31547,64204,9819,5782,430,49915,4275,26,82160,14320,6636,3847746,2566
7/15/2021,91937,89,3784,12813,2251,2322,72442,1518,10633,102966,2449,4711,28822,1446,111571,23146,3739,5857,1261164,16786,14392,471,4490,32541,573,1304,44087,10146,5061,275358,0,24176,742,302069,110781,6200,302029,285697,37836,75500,21588,43249,34849,120447,16375,12693,123,2466,34461,31641,64283,9838,5791,432,49964,4280,18,82160,14332,6651,3849540,1794
7/16/2021,92091,89,3785,12824,2251,2322,72442,1518,10633,103055,2451,4730,28840,1446,111687,23163,3760,5857,1264450,16804,14392,472,4502,32541,573,1304,44087,10146,5066,275358,0,24176,742,302069,110903,6204,302238,286286,37978,75500,21588,43324,34849,120604,16375,12693,123,2466,34630,31703,64381,9838,5791,432,49964,4280,40,82342,14358,6651,3855167,5627
7/17/2021,92372,89,3785,12824,2256,2322,72981,1522,10692,103055,2451,4730,28840,1446,111687,23255,3760,5858,1266227,16804,14457,472,4502,32621,573,1307,44131,10159,5082,275358,0,24176,742,302069,110903,6204,302238,286286,37978,75500,21588,43324,34924,120604,16375,12693,124,2478,34630,31763,64381,9871,5800,437,49964,4290,40,82342,14358,6691,3858391,3224
7/18/2021,92580,89,3785,12824,2256,2322,73202,1522,10692,103055,2451,4730,28840,1446,111687,23267,3760,5858,1267860,16804,14467,472,4502,32621,573,1307,44131,10159,5082,275358,0,24176,742,302069,110903,6204,302238,286286,38002,75500,21588,43324,34924,120604,16375,12693,124,2478,34630,31763,64381,9871,5800,437,49964,4290,40,82342,14358,6691,3860499,2108
7/19/2021,92584,89,3799,12888,2256,2322,73202,1522,10692,103298,2452,4775,28877,1446,111894,23267,3825,5858,1267860,16838,14467,473,4502,32621,573,1307,44131,10174,5124,277126,0,24313,742,302069,111553,6204,302429,286287,38367,75500,21588,43506,34924,121007,16425,12728,124,2478,34630,31763,64634,9871,5800,437,49985,4290,58,82584,14426,6691,3865655,5156
7/20/2021,92973,89,3802,12901,2266,2339,73495,1537,10760,103350,2452,4798,28888,1446,111894,23285,3848,5858,1271179,16846,14516,474,4533,32814,573,1310,44208,10213,5155,277489,0,24359,761,302069,111884,6217,303166,288208,38463,76034,21717,43563,35052,121159,16425,12749,124,2501,34761,31875,64712,9926,5805,441,49994,4302,70,82584,14450,6758,3875420,9765
7/21/2021,93361,89,3807,12916,2267,2339,73662,1541,10774,103438,2453,4824,28933,1446,112063,23285,3871,5866,1273551,16856,14552,475,4533,32814,573,1311,44243,10213,5159,277845,0,24483,761,304060,112144,6219,303350,288681,38536,76034,21717,43670,35116,121304,16425,12766,124,2509,34885,31905,64792,9951,5811,443,50074,4320,25,82734,14498,6789,3883186,7766
7/22/2021,97459,89,3813,12939,2279,2339,74030,1551,10774,103504,2455,4853,28964,1453,112063,23366,3945,5868,1276254,16858,14589,480,4571,32814,573,1312,44273,10252,5182,278209,0,24483,762,304060,112501,6224,303673,289367,38699,76034,21717,43755,35189,121553,16452,12786,124,2527,34885,31965,64912,9965,5815,448,50074,4334,36,82734,14525,6816,3893526,10340
7/23/2021,93953,89,3816,12982,2279,2339,74030,1551,10774,103637,2457,4897,28996,1453,112318,23366,3963,5868,1276254,16885,14589,485,4571,32814,573,1312,44273,10252,5183,278720,0,24530,762,304060,112896,6229,304075,290625,38954,76034,21717,43880,35189,121767,16452,12804,124,2527,35193,31965,65019,9965,5815,448,50104,4334,44,82975,14574,6816,3894556,1030
7/24/2021,94345,89,3816,12982,2281,2339,74666,1554,10857,103637,2457,4897,28996,1453,112318,23434,3963,5868,1281760,16885,14633,485,4571,32961,573,1314,44296,10293,5209,278720,0,24530,763,305195,112896,6229,304075,290625,38954,76034,21717,43880,35254,121767,16452,12804,125,2537,35193,32196,65019,9988,5832,451,50104,4344,44,82975,14574,6843,3903052,8496
7/25/2021,94736,89,3816,12982,2281,2339,74985,1554,10857,103637,2457,4897,28996,1453,112318,23458,3963,5868,1283844,16885,14676,485,4571,32961,573,1314,44296,10293,5209,278720,0,24530,763,305195,112896,6229,304075,290625,39031,76034,21717,43880,35254,121767,16452,12804,125,2537,35193,32196,65019,9988,5832,451,50104,4344,44,82975,14574,6843,3905990,2938
7/26/2021,94796,89,3848,13074,2281,2339,74985,1554,10878,104019,2461,4971,29037,1453,112623,23458,4109,5868,1285771,16947,14676,494,4571,32961,573,1314,44296,10316,5256,280149,0,24755,763,305195,114082,6248,304521,292688,39663,76034,21741,44189,35261,122439,16532,12845,125,2537,35482,32325,65304,9988,5832,451,50221,4344,81,83255,14699,6843,3917610,11620
7/27/2021,95243,89,3854,13176,2287,2357,75580,1589,10983,104143,2461,4989,29034,1453,112798,23525,4133,5869,1288090,16971,14750,495,4646,32961,573,1317,44396,10370,5300,280654,0,24955,765,306836,114415,6254,305423,293408,39800,76034,21970,44297,35473,122630,16532,12876,126,2548,35482,32476,65440,10080,5836,456,50265,4425,102,83255,14740,6916,3927901,10291
7/28/2021,95539,89,3861,13176,2295,2357,75842,1612,11010,104288,2460,5010,29048,1453,112933,23566,4157,5876,1290395,16998,14791,497,4658,32961,573,1319,44438,10400,5324,281228,0,24955,765,306836,114652,6263,305827,294176,39939,76915,21970,44378,35546,122821,16532,12925,126,2554,35703,32526,65537,10126,5836,459,50324,4461,53,83523,14759,6949,3935590,7689
7/29/2021,95826,89,3870,13184,2307,2357,75842,1643,11063,104458,2464,5045,29096,1453,113071,23611,4238,5881,1293583,17024,14825,498,4683,32961,573,1325,44484,10420,5350,281790,0,25146,765,307922,115200,6274,306273,295054,40144,76915,21970,44477,35647,123083,16616,12963,129,2561,35703,32665,65709,10159,5864,462,50363,4495,51,83523,14801,6985,3944933,9343
7/30/2021,95826,89,3877,13235,2316,2357,76676,1668,11125,104639,2465,5114,29164,1473,113216,23668,4238,5881,1297087,17058,14874,500,4710,33321,576,1326,44523,10442,5416,282426,0,25146,772,308546,115732,6282,306769,296345,40412,76915,21970,44622,35741,123404,16616,13043,131,2566,36004,32817,65893,10203,5880,462,50409,4535,66,83869,14863,7004,3956303,11370
7/31/2021,95826,89,3877,13235,2316,2357,77271,1668,11125,104639,2465,5114,29164,1473,113216,23720,4238,5888,1300313,17058,14920,500,4710,33321,576,1326,44523,10442,5416,282426,0,25146,772,308546,115732,6282,306769,297226,40412,76915,21970,44622,35741,123404,16616,13043,131,2566,36004,32880,65893,10203,5892,467,50409,4535,66,83869,14863,7004,3961190,4887
8/1/2021,97121,89,3877,13235,2316,2357,77708,1668,11125,104639,2465,5114,29164,1473,113216,23765,4238,5888,1303343,17058,14958,500,4710,33321,576,1326,44523,10442,5416,282426,0,25146,772,308546,115732,6282,306769,298002,40544,76915,21970,44622,35741,123404,16616,13043,131,2566,36004,32880,65893,10203,5892,467,50409,4535,66,83869,14863,7004,3966943,5753
8/2/2021,97121,91,3923,13406,2341,2381,77866,1668,11288,105339,2476,5118,29297,1473,113810,23788,4356,5888,1305704,17146,14982,521,4799,33321,576,1336,44591,10503,5561,284534,0,25464,772,309217,117126,6303,308052,299021,41432,77338,22083,45036,35953,124115,16779,13068,133,2580,36249,33076,66321,10311,5892,469,50703,4658,101,84320,15042,7108,3983926,16983
8/3/2021,97925,91,3927,13523,2347,2381,78084,1747,11312,105471,2477,5269,31024,1482,114079,23790,4375,5905,1307970,17158,15039,530,4830,33321,576,1339,44651,10552,5682,285479,0,25559,792,311242,117543,6316,308880,300189,41553,77447,22356,45154,36740,124115,16779,13119,137,2596,36249,33373,66476,10343,5927,469,50731,4691,134,84320,15072,7129,3997767,13841
8/4/2021,98013,91,3953,13523,2356,2381,78084,1747,11312,105732,2481,5351,29333,1482,114342,23790,4408,5905,1311656,17220,15039,537,4856,33321,576,1339,44651,10552,5685,285620,0,25624,792,311242,117831,6326,309502,301100,41758,77615,22356,45255,36106,124586,16779,13179,137,2596,36525,33414,66619,10343,5927,469,50731,4691,81,84589,15149,7129,4003787,6020
8/5/2021,98359,91,3962,13616,2389,2381,78869,1799,11470,105899,2487,5401,29375,1482,114699,23972,4541,5935,1315677,17251,15149,547,4892,33321,577,1339,44775,10607,5771,286477,0,26004,792,312705,118507,6336,309803,302220,41913,78119,22356,45392,36200,124954,16901,13310,138,2622,36525,33564,66922,10436,5957,487,50869,4777,117,84589,15208,7213,4018046,14259
8/6/2021,98906,91,3992,13692,2406,2381,79145,1838,11566,106219,2494,5501,29383,1482,115007,24039,4490,5935,1319492,17301,15191,559,4892,33761,577,1339,44837,10640,5778,287661,0,26004,812,313931,118928,6342,310500,303691,42301,78151,22362,45554,36308,125235,16901,13382,138,2634,36848,33619,67115,10498,5986,495,50946,4817,128,85074,15252,7268,4031815,13769
8/7/2021,99218,91,4002,13692,2419,2381,79530,1838,11566,106542,2504,5501,29404,1498,115007,24114,4557,5935,1323345,17324,15231,559,4892,33761,577,1339,44837,10640,5874,287661,0,26086,812,313931,119169,6342,310500,304974,42659,78405,22472,45665,36308,125235,16924,13382,138,2634,36848,33753,67115,10498,6016,495,51018,4817,161,85074,15299,7268,4039837,8022
8/8/2021,99484,91,4041,13714,2446,2381,79814,1838,11575,106861,2515,5510,29470,1498,115007,24161,4613,5935,1326361,17366,15271,559,4892,33761,577,1339,44837,10658,5967,287661,0,26244,812,313931,119636,6342,310500,305983,42926,78769,22579,45804,36308,125235,16994,13382,138,2634,36848,33753,67115,10498,6016,495,51133,4817,79,85232,15423,7268,4047097,7260
8/9/2021,99681,91,4057,13880,2462,2459,80100,1838,11762,107078,2527,5717,29485,1498,115910,24222,4636,5935,1329537,17398,15303,587,5024,33761,577,1363,45000,10698,6009,289938,0,26332,812,314862,120417,6382,311582,306855,43098,79002,22668,45927,36567,126246,17035,13412,140,2678,37056,34023,67693,10622,6016,504,51324,4889,172,85672,15477,7321,4063317,16220
8/10/2021,100187,91,4078,13922,2472,2459,80368,1946,11822,107310,2532,5808,29512,1498,116120,24318,4670,5958,1332289,17429,15362,592,5077,33761,577,1351,45055,10698,6099,290615,0,26609,831,316405,120837,6397,313149,308288,43261,79681,22959,46040,36648,126504,17082,13485,143,2708,37056,34126,67889,10681,6073,508,51390,4921,210,85858,15533,7384,4076632,13315
8/11/2021,100492,91,4093,13975,2491,2459,80628,1946,11900,107616,2538,5841,29522,1498,116475,24370,4700,5977,1335332,17481,15402,601,5116,33761,581,1363,45126,10755,6152,291283,0,26609,831,317814,121258,6411,314430,309406,43389,79681,22959,46184,36804,126788,17142,13604,146,2735,37350,34296,68119,10737,6096,514,51489,4945,80,85985,15568,7448,4088383,11751
8/12/2021,100772,91,4127,13975,2505,2459,80628,1972,11900,107773,2547,5929,29565,1498,116731,24370,4713,5977,1339138,17511,15402,626,5211,33761,581,1363,45126,10755,6172,291792,0,26905,831,317814,121797,6432,315189,310596,43555,79641,22959,46300,36804,127094,17272,13685,146,2735,37350,34394,68390,10737,6096,514,51489,4945,84,86151,15635,7448,4097958,9575
8/13/2021,101160,91,4161,14179,2537,2459,81406,2060,12001,108193,2559,5970,29585,1509,117101,24598,4774,6015,1342839,17564,15554,636,5267,34558,581,1371,45293,10842,6284,292833,0,26905,849,319733,122403,6447,316253,312294,43774,79945,23359,46435,37133,127446,17272,13791,150,2786,37664,34544,68731,10862,6159,526,51734,5053,175,86440,15716,7562,4116121,18163
8/14/2021,101473,91,4169,14179,2564,2459,81823,2060,12001,108638,2574,5970,29654,1509,117101,24716,4811,6015,1347023,17614,15581,636,5267,34558,581,1377,45293,10842,6356,292833,0,26987,849,319733,122868,6447,316253,313589,44196,80232,23359,46660,37133,127446,17332,13791,150,2786,37664,34686,68731,10862,6214,526,51770,5053,107,86440,15761,7562,4124955,8834
8/15/2021,101876,91,4206,14192,2579,2459,82150,2060,12019,109056,2583,5998,29671,1509,117101,24803,4850,6015,1350370,17691,15611,636,5267,34558,581,1377,45293,10878,6419,292833,0,27115,849,319733,123438,6447,316253,314247,44353,80585,23359,46792,37133,127446,17384,13813,150,2786,37664,34686,68731,10862,6214,526,51951,5053,84,86569,15815,7562,4132332,7377
8/16/2021,102101,91,4231,14263,2599,2565,82440,2240,12195,109382,2592,6161,29711,1509,118025,24884,4886,6015,1353071,17714,15683,662,5332,34558,581,1387,45369,10919,6486,295123,0,27220,866,320777,123924,6475,317200,315348,44531,80832,23404,46897,37454,128454,17497,13917,152,2822,37914,34839,69545,11014,6214,532,52046,5148,132,86977,15877,7584,4148367,16035
8/17/2021,102751,91,4235,14448,2609,2565,82850,2275,12298,109623,2593,6252,29737,1518,118360,25003,4898,6080,1356249,17756,15717,673,5445,34558,581,1387,45528,11021,6535,295885,0,27691,866,322251,124604,6494,318838,317058,44681,81087,23737,47024,37566,128862,17497,14001,154,2876,37914,34992,69910,11061,6214,542,52162,5192,181,87202,15933,7737,4163848,15481
8/18/2021,103075,91,4266,14518,2624,2565,82850,2306,12363,110263,2608,6288,29768,1518,118794,25056,4930,6080,1359897,17838,15778,678,5499,34558,588,1391,45620,11080,6605,297163,0,27691,866,323578,125151,6512,318838,318152,44820,81300,23737,47127,37700,129066,17528,14100,154,2899,38294,35093,70193,11094,6214,545,52362,5235,73,87601,15986,7789,4176356,12508
